VER,2.3.7
REALVER,2.3.7
SN,D2246L018-28
OFFSET_TX,355,355,0,0,,,,
OFFSET_RX,355,0,0,355,,,,
FCENTER,28
DR,-9.0,13.0,2.0,21.0
COMDR,TX,Board,1,TBL,2.0,17.5
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,300,COM,0,CTRL,13,5,REF,0.278,0.361,MEAS,16.278,-60.361
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,305,COM,0,CTRL,13,6,REF,0.024,0.117,MEAS,16.024,-54.883
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,310,COM,0,CTRL,13,7,REF,0.011,0.697,MEAS,15.989,-49.303
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,315,COM,0,CTRL,13,8,REF,0.292,0.65,MEAS,16.292,-44.35
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,320,COM,0,CTRL,13,9,REF,0.193,1.616,MEAS,16.193,-38.384
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,325,COM,0,CTRL,13,10,REF,0.016,2.713,MEAS,15.984,-32.287
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,330,COM,0,CTRL,13,10,REF,0.016,2.287,MEAS,15.984,-32.287
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,335,COM,0,CTRL,13,11,REF,0.048,1.576,MEAS,15.952,-26.576
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,340,COM,0,CTRL,14,12,REF,0.32,1.914,MEAS,15.68,-21.914
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,345,COM,0,CTRL,13,13,REF,0.246,1.327,MEAS,16.246,-16.327
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,350,COM,0,CTRL,13,14,REF,0.034,0.054,MEAS,15.966,-10.054
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,355,COM,0,CTRL,13,15,REF,0.033,1.218,MEAS,15.967,-3.782
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,0,COM,0,CTRL,13,17,REF,0.041,2.836,MEAS,16.459,2.836
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,5,COM,0,CTRL,13,17,REF,0.041,2.164,MEAS,16.459,2.836
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,10,COM,0,CTRL,12,18,REF,0.136,1.64,MEAS,16.636,8.36
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,15,COM,0,CTRL,13,19,REF,0.217,0.127,MEAS,16.283,14.873
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,20,COM,0,CTRL,13,20,REF,0.026,2.13,MEAS,16.526,17.87
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,25,COM,0,CTRL,13,21,REF,0.158,1.155,MEAS,16.658,23.845
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,30,COM,0,CTRL,13,22,REF,0.209,0.181,MEAS,16.291,29.819
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,35,COM,0,CTRL,13,23,REF,0.1,1.213,MEAS,16.4,36.213
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,40,COM,0,CTRL,13,24,REF,0.011,1.189,MEAS,16.489,41.189
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,45,COM,0,CTRL,13,25,REF,0.099,2.465,MEAS,16.599,47.465
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,50,COM,0,CTRL,13,25,REF,0.099,2.535,MEAS,16.599,47.465
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,55,COM,0,CTRL,13,26,REF,0.271,1.023,MEAS,16.229,53.977
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,60,COM,0,CTRL,12,27,REF,0.269,0.217,MEAS,16.769,60.217
